Strain	Stress
0,03247	808,05249
0,03252	808,15808
0,03257	808,26593
0,03258	808,37555
0,0326	808,48456
0,03262	808,58997
0,03268	808,69629
0,03271	808,8017
0,03274	808,91595
0,03276	809,02118
0,03278	809,13397
0,03281	809,24481
0,03286	809,35052
0,03289	809,45953
0,03292	809,57178
0,03295	809,68256
0,03298	809,79321
0,03304	809,90106
0,03307	810,0083
0,03309	810,12091
0,03311	810,23547
0,03313	810,34509
0,03316	810,45642
0,03323	810,5625
0,03325	810,67145
0,03328	810,77856
0,03331	810,89026
0,03333	811,00354
0,03339	811,11127
0,03342	811,21808
0,03345	811,33514
0,03347	811,44165
0,03349	811,54974
0,03351	811,65613
0,03356	811,76184
0,03359	811,87244
0,03363	811,98694
0,03365	812,09436
0,03367	812,20428
0,0337	812,30969
0,03374	812,41663
0,03379	812,52893
0,03382	812,64258
0,03385	812,75183
0,03388	812,85974
0,03391	812,97015
0,03394	813,08051
0,03398	813,18719
0,034	813,29321
0,03402	813,40765
0,03407	813,51373
0,0341	813,62329
0,03414	813,72968
0,03416	813,83636
0,03419	813,94489
0,03425	814,05078
0,03428	814,16174
0,03431	814,27185
0,03432	814,38708
0,03434	814,49969
0,03438	814,60541
0,03443	814,71332
0,03445	814,81976
0,03448	814,92908
0,0345	815,04303
0,03454	815,15179
0,03458	815,25964
0,03463	815,36609
0,03466	815,47131
0,03468	815,58453
0,0347	815,69708
0,03472	815,80463
0,03479	815,90991
0,03481	816,01746
0,03484	816,12457
0,03486	816,23383
0,03489	816,33954
0,03495	816,4472
0,03499	816,55304
0,03502	816,66449
0,03504	816,77631
0,03506	816,88818
0,03509	816,99597
0,03514	817,10455
0,03517	817,21338
0,03519	817,31915
0,03521	817,43384
0,03523	817,55292
0,03525	817,66168
0,03532	817,77478
0,03534	817,88141
0,03538	817,99017
0,03542	818,09882
0,03545	818,20905
0,03548	818,32111
0,03552	818,43146
0,03555	818,53729
0,03557	818,64868
0,03559	818,75647
0,03565	818,86383
0,03569	818,97101
0,03572	819,08148
0,03574	819,20184
0,03575	819,31226
0,03584	819,42804
0,03586	819,53711
0,03589	819,65509
0,03591	819,76892
0,03593	819,8761
0,03599	819,98285
0,03603	820,08972
0,03605	820,20233
0,03608	820,31348
0,0361	820,41968
0,03617	820,52814
0,03621	820,63477
0,03623	820,74426
0,03625	820,85736
0,03627	820,96844
0,0363	821,07648
0,03633	821,18219
0,03638	821,28961
0,03641	821,39606
0,03643	821,50446
0,03647	821,61102
0,0365	821,71881
0,03656	821,82996
0,03659	821,94873
0,03661	822,06403
0,03663	822,1698
0,03669	822,28033
0,03673	822,38678
0,03675	822,49438
0,03677	822,60223
0,0368	822,71521
0,03682	822,8208
0,03689	822,92828
0,03693	823,03455
0,03695	823,15033
0,03697	823,25732
0,03702	823,36298
0,03705	823,47272
0,0371	823,58069
0,03712	823,69159
0,03714	823,80682
0,03716	823,91559
0,03722	824,02271
0,03726	824,12866
0,03729	824,2428
0,03731	824,35394
0,03733	824,45941
0,03739	824,5675
0,03744	824,67694
0,03746	824,79266
0,03748	824,90338
0,03752	825,01416
0,03757	825,11951
0,0376	825,23083
0,03762	825,33936
0,03765	825,44995
0,03769	825,55902
0,03774	825,66693
0,03778	825,77332
0,03782	825,88629
0,03783	825,99323
0,03787	826,1026
0,03791	826,20782
0,03794	826,3186
0,03797	826,4292
0,03799	826,54089
0,03802	826,6485
0,03804	826,75812
0,03811	826,86383
0,03814	826,97662
0,03817	827,08545
0,03819	827,19519
0,03823	827,30365
0,03827	827,40942
0,03831	827,51489
0,03833	827,62299
0,03835	827,73712
0,03837	827,84369
0,03842	827,9494
0,03847	828,05475
0,03849	828,15997
0,03852	828,26685
0,03855	828,37268
0,03864	828,47955
0,03866	828,58789
0,03868	828,70258
0,0387	828,80823
0,03874	828,9151
0,03879	829,02417
0,03883	829,1369
0,03885	829,24243
0,03887	829,35034
0,0389	829,46112
0,03896	829,56683
0,039	829,67792
0,03903	829,7854
0,03905	829,89386
0,03906	830,00336
0,0391	830,11047
0,03916	830,21667
0,03919	830,32587
0,03922	830,43616
0,03923	830,54352
0,03926	830,65106
0,03933	830,76117
0,03936	830,86743
0,03939	830,98016
0,03941	831,09082
0,03947	831,198
0,0395	831,30634
0,03954	831,422
0,03956	831,52875
0,03959	831,63898
0,03963	831,74823
0,03969	831,85547
0,03971	831,96423
0,03973	832,07336
0,03976	832,18304
0,03982	832,28888
0,03986	832,39703
0,03988	832,50397
0,03991	832,61096
0,03993	832,7254
0,03995	832,83112
0,04003	832,94055
0,04006	833,05194
0,04008	833,16803
0,0401	833,27612
0,04018	833,38147
0,04021	833,4939
0,04024	833,60889
0,04026	833,71631
0,04028	833,82538
0,04032	833,93542
0,04038	834,04321
0,04042	834,15643
0,04044	834,26282
0,04046	834,3703
0,04052	834,47803
0,04058	834,58484
0,0406	834,69293
0,04062	834,80585
0,04065	834,91437
0,04069	835,02258
0,04074	835,1297
0,04077	835,23895
0,04079	835,34485
0,04082	835,45184
0,04088	835,55817
0,04091	835,6665
0,04094	835,77759
0,04096	835,88623
0,041	835,99164
0,04105	836,10168
0,04109	836,20856
0,04111	836,31812
0,04113	836,43481
0,04116	836,54376
0,04122	836,64972
0,04126	836,75598
0,04128	836,87207
0,0413	836,98083
0,04135	837,08838
0,04142	837,19525
0,04145	837,30103
0,04147	837,40802
0,0415	837,51874
0,04153	837,62512
0,04159	837,73102
0,04162	837,84222
0,04164	837,95392
0,04167	838,06171
0,04171	838,16693
0,04179	838,27716
0,04182	838,38568
0,04184	838,5022
0,04186	838,61664
0,04189	838,72601
0,04195	838,83447
0,04198	838,94861
0,042	839,06409
0,04203	839,17358
0,04209	839,28241
0,04213	839,3924
0,04217	839,49994
0,0422	839,60895
0,04223	839,71478
0,04228	839,82489
0,04231	839,93237
0,04234	840,03998
0,04236	840,14874
0,04241	840,25604
0,04245	840,36304
0,04249	840,47443
0,04251	840,59149
0,04253	840,70099
0,04259	840,80731
0,04263	840,914
0,04266	841,02179
0,04269	841,12793
0,04271	841,23608
0,04273	841,34607
0,04281	841,45508
0,04284	841,56335
0,04287	841,67841
0,04289	841,7865
0,04295	841,89325
0,04301	842,00385
0,04303	842,11261
0,04305	842,22607
0,04307	842,33917
0,04316	842,44604
0,04319	842,55798
0,04321	842,67017
0,04322	842,78333
0,04326	842,88879
0,04335	842,9798
0,04338	843,09497
0,04339	843,20801
0,04342	843,31525
0,04347	843,42163
0,04352	843,53119
0,04355	843,63733
0,04357	843,7431
0,04359	843,85388
0,04365	843,96155
0,04371	844,07086
0,04374	844,18341
0,04376	844,29492
0,04384	844,40234
0,04387	844,51465
0,04389	844,62714
0,04392	844,73438
0,04394	844,84241
0,04399	844,94995
0,04403	845,05762
0,04407	845,16724
0,04408	845,27283
0,04413	845,38123
0,04421	845,4873
0,04424	845,60071
0,04426	845,71002
0,04427	845,81665
0,04432	845,9223
0,04438	846,02875
0,04442	846,14062
0,04444	846,25391
0,04445	846,36639
0,04455	846,46503
0,04458	846,57617
0,04461	846,68781
0,04463	846,79791
0,04466	846,90369
0,04469	847,0105
0,04474	847,11749
0,04478	847,23206
0,0448	847,34442
0,04485	847,45172
0,04491	847,55908
0,04494	847,66998
0,04497	847,77875
0,04501	847,88708
0,04507	847,99396
0,04509	848,10229
0,04513	848,21558
0,04515	848,3208
0,0452	848,4281
0,04526	848,53687
0,04529	848,64459
0,04532	848,75385
0,04535	848,86426
0,0454	848,97009
0,04544	849,08221
0,04547	849,19623
0,0455	849,30243
0,04554	849,40979
0,04559	849,51691
0,04561	849,6239
0,04564	849,73413
0,04568	849,84338
0,04574	849,95148
0,04579	850,06116
0,04583	850,17535
0,04585	850,2879
0,04588	850,39368
0,04593	850,50085
0,04597	850,60773
0,046	850,72284
0,04604	850,83142
0,0461	850,93732
0,04614	851,04279
0,04617	851,15198
0,04619	851,26007
0,04622	851,37103
0,04629	851,48193
0,04632	851,58752
0,04634	851,6983
0,04636	851,80579
0,04639	851,91193
0,04648	852,01776
0,04651	852,12695
0,04653	852,23718
0,04655	852,34607
0,04664	852,45215
0,04667	852,55774
0,04669	852,67322
0,04671	852,78271
0,04675	852,88885
0,04683	852,99506
0,04686	853,10126
0,04688	853,21014
0,04695	853,31848
0,04699	853,42773
0,04703	853,53888
0,04705	853,64569
0,04708	853,75952
0,04713	853,8667
0,04718	853,97626
0,0472	854,08411
0,04723	854,19006
0,04728	854,29553
0,04735	854,4032
0,04737	854,51068
0,0474	854,61658
0,04743	854,72955
0,04752	854,83752
0,04754	854,95441
0,04756	855,06555
0,04758	855,18085
0,04767	855,29083
0,0477	855,40363
0,04773	855,51263
0,04777	855,62268
0,04785	855,73499
0,04789	855,84216
0,04791	855,95587
0,04793	856,06195
0,04795	856,17126
0,04802	856,27972
0,04807	856,39136
0,04809	856,50488
0,04813	856,61151
0,0482	856,71991
0,04823	856,82526
0,04825	856,93427
0,04828	857,04309
0,04831	857,14972
0,04839	857,25665
0,04842	857,37183
0,04844	857,48413
0,04848	857,59094
0,04856	857,69672
0,04859	857,81232
0,04861	857,92163
0,04865	858,03113
0,04871	858,1427
0,04875	858,25073
0,04878	858,35956
0,04881	858,47089
0,04884	858,57666
0,04892	858,68329
0,04895	858,79248
0,04897	858,90192
0,049	859,00964
0,04907	859,11566
0,04911	859,22626
0,04913	859,3399
0,04916	859,44806
0,04923	859,55957
0,04928	859,6731
0,04931	859,77911
0,04934	859,88647
0,04943	859,99475
0,04945	860,10468
0,04947	860,2179
0,0495	860,32886
0,04958	860,44061
0,04962	860,55035
0,04964	860,65967
0,04967	860,76581
0,04974	860,87274
0,04978	860,97882
0,04981	861,09296
0,04983	861,20288
0,04985	861,31372
0,04992	861,42084
0,04997	861,52966
0,05	861,64392
0,05002	861,755
0,05012	861,85376
0,05015	861,9657
0,05018	862,07263
0,05021	862,17914
0,05025	862,28516
0,05032	862,39337
0,05034	862,50342
0,05036	862,60956
0,0504	862,71881
0,05049	862,82404
0,05052	862,93048
0,05054	863,03876
0,05063	863,14435
0,05066	863,25549
0,05069	863,36383
0,05071	863,47754
0,05076	863,58502
0,05082	863,69104
0,05086	863,79651
0,05088	863,90186
0,05091	864,00964
0,051	864,11847
0,05103	864,23029
0,05105	864,33954
0,05109	864,44775
0,05116	864,55499
0,05119	864,66461
0,05121	864,77063
0,05124	864,87842
0,05134	864,94592
0,05137	865,06018
0,0514	865,17017
0,05142	865,2782
0,0515	865,38574
0,05153	865,49597
0,05156	865,60693
0,05158	865,71228
0,05166	865,82092
0,0517	865,93018
0,05174	866,03693
0,05177	866,1424
0,05184	866,25293
0,05188	866,35828
0,0519	866,47211
0,05193	866,5849
0,05195	866,69409
0,05204	866,80182
0,05207	866,91504
0,05211	867,02478
0,05218	867,13306
0,05223	867,24255
0,05226	867,35413
0,05229	867,46014
0,05235	867,56671
0,0524	867,67285
0,05244	867,78088
0,05247	867,89044
0,05257	867,98694
0,05259	868,09998
0,05262	868,20746
0,05264	868,3172
0,05268	868,42395
0,05274	868,53033
0,05277	868,64221
0,05281	868,74945
0,05287	868,8551
0,05291	868,96088
0,05295	869,06671
0,05299	869,17383
0,05304	869,2793
0,05308	869,38843
0,05312	869,49506
0,05314	869,60114
0,0532	869,70874
0,05325	869,81659
0,05329	869,92511
0,05332	870,03534
0,05341	870,14362
0,05344	870,24908
0,05347	870,35602
0,05349	870,47021
0,05351	870,57617
0,0536	870,68213
0,05364	870,7934
0,05366	870,90442
0,05376	870,9812
0,05379	871,09485
0,05382	871,20239
0,05384	871,31549
0,05386	871,4295
0,05396	871,5343
0,05399	871,64423
0,05401	871,75183
0,05408	871,85944
0,05416	871,96863
0,05418	872,08185
0,05421	872,18933
0,05428	872,29474
0,05432	872,40735
0,05435	872,52051
0,05438	872,63214
0,05445	872,74005
0,05449	872,84753
0,05454	872,95355
0,05457	873,06104
0,05464	873,16663
0,05468	873,27771
0,0547	873,38763
0,05472	873,49469
0,05481	873,60181
0,05486	873,7099
0,05488	873,81512
0,05498	873,87726
0,05501	873,9848
0,05504	874,09198
0,05506	874,20453
0,05513	874,31042
0,05518	874,41809
0,05522	874,52881
0,05524	874,63544
0,05534	874,742
0,05537	874,84778
0,0554	874,95935
0,05543	875,06805
0,0555	875,17401
0,05554	875,28284
0,05557	875,39032
0,0556	875,49695
0,05568	875,60321
0,05572	875,70959
0,05576	875,8172
0,05579	875,92334
0,05585	876,03149
0,05588	876,13776
0,05593	876,24445
0,05596	876,35425
0,05605	876,461
0,05608	876,57507
0,05612	876,68573
0,0562	876,79254
0,05623	876,90234
0,05626	877,01007
0,05628	877,11841
0,05638	877,22668
0,05642	877,33252
0,05646	877,43951
0,0565	877,54742
0,05657	877,65826
0,05658	877,76477
0,05663	877,87128
0,05668	877,98083
0,05673	878,08722
0,05678	878,1972
0,05681	878,30615
0,05691	878,40851
0,05694	878,52179
0,05697	878,62994
0,05706	878,73633
0,05709	878,84558
0,05712	878,95166
0,05714	879,05841
0,05719	879,16364
0,05727	879,27185
0,0573	879,37805
0,05733	879,48621
0,05743	879,58453
0,05746	879,69214
0,05748	879,80078
0,0575	879,91229
0,0576	879,94281
0,05763	880,05225
0,05765	880,15967
0,05767	880,27094
0,05776	880,31158
0,05779	880,42383
0,05782	880,5321
0,05784	880,63995
0,05794	880,69922
0,05798	880,80652
0,058	880,91888
0,05803	881,02789
0,05813	881,12848
0,05816	881,23627
0,05819	881,34735
0,05823	881,453
0,05831	881,56396
0,05833	881,67114
0,05836	881,77649
0,05844	881,88208
0,05849	881,98889
0,05852	882,10028
0,05858	882,20715
0,05866	882,3147
0,05869	882,42322
0,05871	882,53339
0,0588	882,64172
0,05885	882,75049
0,05888	882,86066
0,05896	882,96716
0,059	883,07611
0,05903	883,18652
0,05907	883,29279
0,05914	883,39844
0,05918	883,50372
0,05922	883,61597
0,05925	883,72412
0,05935	883,78046
0,05938	883,89093
0,0594	884,00159
0,05943	884,10968
0,05953	884,21667
0,05956	884,32245
0,05959	884,43231
0,05966	884,53802
0,05973	884,64801
0,05977	884,75916
0,0598	884,86957
0,05988	884,97607
0,05992	885,08691
0,05995	885,19763
0,06002	885,30493
0,06007	885,41071
0,06012	885,51843
0,06019	885,62695
0,06022	885,73389
0,06027	885,84546
0,06029	885,95233
0,06039	886,06024
0,06042	886,1673
0,06045	886,27423
0,06054	886,33386
0,06058	886,44312
0,06061	886,5506
0,06065	886,65759
0,06073	886,7688
0,06076	886,87439
0,06079	886,98865
0,06083	887,09741
0,06092	887,1416
0,06095	887,24933
0,06097	887,35547
0,06102	887,46173
0,06109	887,56781
0,06114	887,68286
0,06115	887,79517
0,06123	887,90173
0,06128	888,0105
0,06132	888,11798
0,06142	888,22479
0,06146	888,33063
0,06149	888,44427
0,06154	888,55109
0,06163	888,66016
0,06166	888,76587
0,06176	888,85022
0,0618	888,95569
0,06183	889,0686
0,06184	889,18146
0,06194	889,25977
0,06198	889,37122
0,06201	889,4801
0,06205	889,58783
0,06215	889,64386
0,06217	889,74927
0,06219	889,8609
0,06223	889,97015
0,06233	890,03149
0,06235	890,13892
0,06239	890,24579
0,06244	890,35242
0,06254	890,45862
0,06256	890,57227
0,06263	890,68164
0,06269	890,79083
0,06272	890,90082
0,06277	891,0069
0,06285	891,11255
0,06289	891,2218
0,06298	891,3313
0,06301	891,43713
0,06304	891,54639
0,06307	891,65576
0,06316	891,76288
0,06321	891,87207
0,06324	891,97803
0,06333	891,99866
0,06338	892,10767
0,0634	892,21985
0,06343	892,32568
0,06353	892,42249
0,06356	892,53735
0,06358	892,64447
0,06367	892,70734
0,06372	892,81915
0,06376	892,93195
0,06379	893,04163
0,06388	893,15039
0,06392	893,26385
0,06394	893,37103
0,06404	893,46136
0,06409	893,57416
0,06412	893,67944
0,06419	893,78552
0,06425	893,89618
0,06428	894,00281
0,06438	894,06763
0,06442	894,17554
0,06444	894,2901
0,06454	894,37921
0,06458	894,49225
0,06461	894,59833
0,06464	894,70789
0,06474	894,78986
0,06477	894,896
0,0648	895,00781
0,06489	895,07574
0,06495	895,1864
0,06497	895,29181
0,06499	895,39838
0,06509	895,44067
0,06512	895,55151
0,06515	895,66211
0,06525	895,70532
0,0653	895,81274
0,06533	895,91901
0,06536	896,02484
0,06546	896,10486
0,06548	896,22174
0,0655	896,32947
0,0656	896,37732
0,06564	896,48633
0,06566	896,59937
0,06573	896,70776
0,06581	896,81384
0,06584	896,92145
0,06589	897,02783
0,06599	897,13684
0,06602	897,24762
0,06611	897,3327
0,06617	897,44165
0,0662	897,5545
0,06625	897,66083
0,06632	897,77344
0,06635	897,87897
0,06642	897,98511
0,06652	898,0932
0,06654	898,20697
0,06663	898,31726
0,06667	898,42371
0,06671	898,53198
0,06673	898,64478
0,06683	898,69031
0,06688	898,79767
0,06698	898,89673
0,06703	899,005
0,06706	899,11047
0,06712	899,2179
0,06722	899,32806
0,06725	899,43469
0,06734	899,54053
0,06738	899,64917
0,06742	899,75793
0,06745	899,86462
0,06755	899,9787
0,06759	900,08826
0,06768	900,16132
0,06773	900,27362
0,06777	900,38116
0,06784	900,48828
0,06789	900,59698
0,06793	900,70306
0,06803	900,80841
0,06808	900,9173
0,06811	901,02533
0,06818	901,13312
0,06826	901,24475
0,06828	901,35132
0,06838	901,42859
0,06843	901,53851
0,06845	901,646
0,06855	901,6955
0,06859	901,80457
0,06863	901,91327
0,06866	902,01874
0,06876	902,09747
0,06881	902,20331
0,0689	902,21442
0,06894	902,32758
0,06896	902,44122
0,06898	902,54736
0,06906	902,65411
0,06912	902,76587
0,06916	902,87469
0,06926	902,87738
0,0693	902,98767
0,06933	903,09314
0,06935	903,20081
0,06945	903,27313
0,06949	903,38214
0,06952	903,4895
0,06962	903,5152
0,06967	903,62396
0,0697	903,72931
0,06978	903,83588
0,06983	903,94849
0,06989	904,05676
0,06998	904,16241
0,07002	904,2677
0,07011	904,27319
0,07015	904,37946
0,07017	904,48541
0,0702	904,59613
0,0703	904,66345
0,07034	904,77307
0,07037	904,88599
0,07047	904,9516
0,07053	905,06061
0,07055	905,16766
0,07065	905,27252
0,0707	905,38214
0,07073	905,48816
0,07083	905,51276
0,07087	905,61932
0,07091	905,72461
0,07101	905,83362
0,07104	905,94
0,07107	906,04553
0,07117	906,09296
0,0712	906,20856
0,07123	906,31927
0,07133	906,35333
0,07138	906,46228
0,07142	906,57245
0,07152	906,67035
0,07156	906,77966
0,07161	906,88507
0,0717	906,92731
0,07174	907,03937
0,07177	907,14539
0,07187	907,23779
0,07191	907,34943
0,07194	907,45721
0,07204	907,48389
0,07208	907,59552
0,07211	907,70404
0,07221	907,77753
0,07225	907,88873
0,07228	907,99945
0,07238	908,0907
0,07245	908,19843
0,07254	908,23926
0,07259	908,34515
0,07262	908,45557
0,0727	908,56134
0,07277	908,66809
0,0728	908,77521
0,0729	908,82465
0,07294	908,93506
0,07298	909,04565
0,07301	909,15631
0,07311	909,16724
0,07313	909,27936
0,07316	909,38843
0,07325	909,3634
0,0733	909,47223
0,07333	909,58032
0,07343	909,65729
0,07348	909,76947
0,07351	909,87738
0,07361	909,93262
0,07367	910,04077
0,07376	910,14954
0,07381	910,26099
0,07385	910,37103
0,07393	910,48053
0,07399	910,59259
0,07403	910,69812
0,07413	910,73083
0,07417	910,84338
0,0742	910,95166
0,0743	911,00641
0,07434	911,11688
0,07438	911,22321
0,07448	911,21899
0,07452	911,32452
0,07454	911,43292
0,07464	911,53467
0,0747	911,64471
0,07473	911,75134
0,07483	911,76605
0,07488	911,87598
0,07492	911,98346
0,075	912,09015
0,07506	912,19684
0,07513	912,30383
0,07523	912,40558
0,07532	912,51416
0,07539	912,62305
0,07542	912,7309
0,07552	912,7912
0,07556	912,89868
0,07559	913,00519
0,07569	913,02039
0,07573	913,13
0,07576	913,24646
0,07579	913,35358
0,07589	913,3761
0,07593	913,48285
0,07603	913,50299
0,07609	913,6145
0,07611	913,72345
0,07621	913,76111
0,07626	913,86823
0,07628	913,98102
0,07638	913,98663
0,07643	914,09851
0,07646	914,2088
0,07656	914,27728
0,0766	914,38867
0,07663	914,49762
0,07673	914,53943
0,07681	914,64899
0,0769	914,71002
0,07697	914,82111
0,07699	914,93158
0,07709	915,00592
0,07716	915,11572
0,07726	915,19788
0,0773	915,30603
0,07736	915,41382
0,07746	915,52289
0,0775	915,63214
0,07759	915,73022
0,07768	915,84106
0,07775	915,94775
0,07782	916,05438
0,07789	916,16156
0,07799	916,20111
0,07804	916,30786
0,07813	916,41595
0,07817	916,52386
0,07827	916,61395
0,07831	916,72034
0,07837	916,82977
0,07846	916,82666
0,07852	916,9361
0,07854	917,04761
0,07864	917,12592
0,0787	917,23688
0,07874	917,34283
0,07884	917,32703
0,07889	917,43359
0,07893	917,54041
0,07903	917,6275
0,07907	917,73785
0,07917	917,79791
0,07923	917,90344
0,07933	918,0094
0,0794	918,11755
0,07943	918,22742
0,07953	918,25458
0,07957	918,36072
0,0796	918,46619
0,0797	918,3869
0,07973	918,49908
0,07976	918,60883
0,07985	918,64264
0,07991	918,74811
0,07994	918,86017
0,08004	918,84406
0,08009	918,95361
0,08011	919,06384
0,08021	919,10864
0,08026	919,21497
0,08029	919,3205
0,08039	919,36609
0,08047	919,47443
0,08057	919,56573
0,08064	919,67432
0,08073	919,74518
0,08079	919,85315
0,08089	919,93652
0,08095	920,04779
0,08099	920,15717
0,08109	920,20343
0,08114	920,31531
0,08117	920,42188
0,08127	920,41077
0,08132	920,52167
0,08134	920,63123
0,08144	920,64728
0,0815	920,75562
0,08159	920,81909
0,08169	920,92993
0,08178	921,03619
0,08183	921,14166
0,0819	921,24805
0,082	921,34137
0,0821	921,44208
0,08217	921,55347
0,08228	921,65936
0,08234	921,76758
0,08238	921,87396
0,08247	921,80878
0,08252	921,91522
0,08256	922,02319
0,08265	922,05664
0,0827	922,16205
0,08275	922,26733
0,08285	922,24567
0,08288	922,35425
0,08291	922,4621
0,08301	922,4671
0,08305	922,57257
0,08308	922,67865
0,08318	922,71075
0,08324	922,82324
0,08334	922,87842
0,08342	922,98938
0,08345	923,09534
0,08355	923,10504
0,08358	923,2149
0,08368	923,18182
0,08373	923,28979
0,08376	923,39844
0,08386	923,38605
0,0839	923,49554
0,08393	923,60095
0,08403	923,58093
0,08409	923,6889
0,08413	923,79871
0,08423	923,82538
0,08428	923,93262
0,08431	924,04236
0,0844	924,01306
0,08447	924,11945
